uniprot_id,Master.Protein.Descriptions,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,protein_desc,gene_name
P80297,Metallothionein-1X OS=Homo sapiens OX=9606 GN=MT1X PE=1 SV=1,0.8683351381705741,0.20736782916619767,1.5293024471749503,8.13887009919311,2.7349232584177776,0.012529983408995443,0.12382232954063443,-3.073101913410576,Metallothionein-1X ,MT1X 
Q14192,Four and a half LIM domains protein 2 OS=Homo sapiens OX=9606 GN=FHL2 PE=1 SV=3,0.41480232912742004,0.09885266183329428,0.7307519964215459,7.660249299515232,2.7331346811785213,0.012579736688468788,0.12382232954063443,-3.0766941576715627,Four and a half LIM domains protein 2 ,FHL2 
P07814,Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS PE=1 SV=5,0.3999868663449844,0.09478709420741588,0.7051866384825529,7.506049801735864,2.728344933125781,0.012713899908190142,0.12382232954063443,-3.0863089155503967,Bifunctional glutamate/proline--tRNA ligase ,EPRS 
P53582,Methionine aminopeptidase 1 OS=Homo sapiens OX=9606 GN=METAP1 PE=1 SV=2,0.6665881524592746,0.1556473207831135,1.1775289841354357,6.637362486409365,2.715968502303499,0.013066888111870909,0.12589173922834768,-3.111117984297476,Methionine aminopeptidase 1 ,METAP1 
O15269,Serine palmitoyltransferase 1 OS=Homo sapiens OX=9606 GN=SPTLC1 PE=1 SV=1,0.39559518328673415,0.0900523986108418,0.7011379679626265,7.175317708581921,2.6953595824801706,0.013675388731706718,0.13019681064025745,-3.152316483332422,Serine palmitoyltransferase 1 ,SPTLC1 
P68366,Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1,0.855823235285212,0.1937723299912999,1.517874140579124,8.196116652531055,2.691103732435745,0.013804349342438012,0.13019681064025745,-3.16080641789274,Tubulin alpha-4A chain ,TUBA4A 
O15226,NF-kappa-B-repressing factor OS=Homo sapiens OX=9606 GN=NKRF PE=1 SV=2,0.8630551332537159,0.1937726175975818,1.53233764890985,6.376261329507154,2.6845210235603236,0.014006089662991114,0.1305359679264347,-3.1739260785508794,NF-kappa-B-repressing factor ,NKRF 
Q9NYP9,Protein Mis18-alpha OS=Homo sapiens OX=9606 GN=MIS18A PE=1 SV=1,0.7369135024670349,0.16458731847948227,1.3092396864545877,6.791620761642583,2.680468129607681,0.014131684027750186,0.1305359679264347,-3.181996357877704,Protein Mis18-alpha ,MIS18A 
P26639,"Threonine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=TARS PE=1 SV=3",0.5234526307100953,0.11359716613722481,0.9333080952829658,7.494789955952166,2.658792261028953,0.014821688558792545,0.1355125811089604,-3.2250623837696604,"Threonine--tRNA ligase, cytoplasmic ",TARS 
P82675,"28S ribosomal protein S5, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS5 PE=1 SV=2",-0.57662580965224,-1.0323346431354532,-0.12091697616902675,7.204577985563588,-2.6341735186162074,0.015643973917479306,0.14046697364836785,-3.273776758645527,"28S ribosomal protein S5, mitochondrial ",MRPS5 
Q9UHX1,Poly(U)-binding-splicing factor PUF60 OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=1,0.489537148260362,0.10251270517996386,0.8765615913407601,7.646254131236848,2.6332070448017197,0.01567711759468391,0.14046697364836785,-3.275684803439879,Poly(U)-binding-splicing factor PUF60 ,PUF60 
Q8TDD1,ATP-dependent RNA helicase DDX54 OS=Homo sapiens OX=9606 GN=DDX54 PE=1 SV=2,-0.6491615281288908,-1.1639958694944423,-0.13432718676333932,6.705134845422978,-2.6249619636912223,0.015962575881733523,0.14103317778138416,-3.2919489772560295,ATP-dependent RNA helicase DDX54 ,DDX54 
Q01433,AMP deaminase 2 OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=2,-0.35539201978003465,-0.6375289363788648,-0.0732551031812046,7.069936691859544,-2.622318899420108,0.016055116220648643,0.14103317778138416,-3.297157515024805,AMP deaminase 2 ,AMPD2 
P62333,26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1,0.40030550114994773,0.07963968068966176,0.7209713216102337,7.203714746920131,2.598822608304296,0.016900307726432116,0.14701626915420557,-3.3433494243268997,26S proteasome regulatory subunit 10B ,PSMC6 
Q9NT62,Ubiquitin-like-conjugating enzyme ATG3 OS=Homo sapiens OX=9606 GN=ATG3 PE=1 SV=1,0.7304243579839587,0.14407157239907853,1.3167771435688387,7.148729225884574,2.5933074274693357,0.01710468114300425,0.14734755322950135,-3.3541627011800066,Ubiquitin-like-conjugating enzyme ATG3 ,ATG3 
P09382,Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2,0.3989827427978278,0.07794833258508954,0.7200171530105661,7.856349426935149,2.5872612004206657,0.01733140544878629,0.14734755322950135,-3.366004311338632,Galectin-1 ,LGALS1 
Q9NX58,Cell growth-regulating nucleolar protein OS=Homo sapiens OX=9606 GN=LYAR PE=1 SV=2,-0.5474019362709908,-0.988311171871043,-0.10649270067093852,6.794863141800261,-2.584609179314516,0.017431741788311545,0.14734755322950135,-3.371194068242093,Cell growth-regulating nucleolar protein ,LYAR 
Q14011,Cold-inducible RNA-binding protein OS=Homo sapiens OX=9606 GN=CIRBP PE=1 SV=1,-0.5424126598221314,-0.9819191254861941,-0.10290619415806862,8.30741353716217,-2.569225938863559,0.018024609373760644,0.1500594586936503,-3.4012460676693226,Cold-inducible RNA-binding protein ,CIRBP 
Q9Y3C1,Nucleolar protein 16 OS=Homo sapiens OX=9606 GN=NOP16 PE=1 SV=2,-0.4423522017442249,-0.8010055908308491,-0.08369881265760065,6.732046434166422,-2.5676214982884766,0.01808752403896678,0.1500594586936503,-3.4043753374812176,Nucleolar protein 16 ,NOP16 
O95819,Mitogen-activated protein kinase kinase kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP4K4 PE=1 SV=2,0.6390120449617164,0.11663955340038301,1.1613845365230497,6.165333089285043,2.5466337760545175,0.01892973962854735,0.15560593309338006,-3.4452198829026464,Mitogen-activated protein kinase kinase kinase kinase 4 ,MAP4K4 
P05388,60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1,0.6544216731919286,0.11751531780399682,1.1913280285798602,7.3850494058029375,2.5374464063620277,0.019309881707646918,0.15728776372774214,-3.4630467948490815,60S acidic ribosomal protein P0 ,RPLP0 
P62263,40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3,-0.4886922426963887,-0.8918304107659062,-0.08555407462687126,6.893799565675308,-2.5235927810598344,0.019896653246208897,0.16060721899642497,-3.4898664945961855,40S ribosomal protein S14 ,RPS14 
Q16630,Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens OX=9606 GN=CPSF6 PE=1 SV=2,-0.5042958731783723,-0.9230479043063569,-0.08554384205038784,8.197673297298348,-2.5070687106704592,0.020618366076022895,0.16477472867832574,-3.5217582989673715,Cleavage and polyadenylation specificity factor subunit 6 ,CPSF6 
P62826,GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3,0.327415864207559,0.05514400311215972,0.5996877253029583,7.515457637936317,2.5034257066524366,0.020780741451619206,0.16477472867832574,-3.5287749458077515,GTP-binding nuclear protein Ran ,RAN 
P21980,Protein-glutamine gamma-glutamyltransferase 2 OS=Homo sapiens OX=9606 GN=TGM2 PE=1 SV=2,0.4424615416505423,0.0736153706430277,0.8113077126580569,7.778130740769666,2.4972843635489936,0.021057182670450425,0.1655020673045928,-3.540591663867713,Protein-glutamine gamma-glutamyltransferase 2 ,TGM2 
P56545,C-terminal-binding protein 2 OS=Homo sapiens OX=9606 GN=CTBP2 PE=1 SV=1,0.4661249309952385,0.07223325447766055,0.8600166075128164,7.197201722108178,2.4635607575211886,0.022637431567162844,0.1752182797122797,-3.605211286627092,C-terminal-binding protein 2 ,CTBP2 
P56192,"Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=MARS PE=1 SV=2",0.4876725556584949,0.07540996981827258,0.8999351414987171,7.055108870754529,2.4625901724748736,0.02268450942703621,0.1752182797122797,-3.607064272022481,"Methionine--tRNA ligase, cytoplasmic ",MARS 
P29375,Lysine-specific demethylase 5A OS=Homo sapiens OX=9606 GN=KDM5A PE=1 SV=3,-0.3550522799898302,-0.6560056817000144,-0.05409887827964599,6.812510706222938,-2.456013775454044,0.02300590754147247,0.17618199279623362,-3.6196094164100256,Lysine-specific demethylase 5A ,KDM5A 
Q9BPX3,Condensin complex subunit 3 OS=Homo sapiens OX=9606 GN=NCAPG PE=1 SV=1,-0.48636158622133163,-0.9036801909912637,-0.06904298145139953,6.866110735158456,-2.42621491711434,0.024516085428614626,0.18478145025990184,-3.6762302814384493,Condensin complex subunit 3 ,NCAPG 
Q96EY4,Translation machinery-associated protein 16 OS=Homo sapiens OX=9606 GN=TMA16 PE=1 SV=2,-0.3666336306700647,-0.6812832266258262,-0.05198403471430324,7.495574329401072,-2.425732295064267,0.024541286362643213,0.18478145025990184,-3.67714427123247,Translation machinery-associated protein 16 ,TMA16 
P35579,Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4,0.3681094040454297,0.05135114239309563,0.6848676656977637,7.515429858221548,2.419283205670595,0.024880355643507778,0.18541440875340875,-3.689348170250887,Myosin-9 ,MYH9 
P05198,Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens OX=9606 GN=EIF2S1 PE=1 SV=3,0.46184120485834373,0.06393433292086426,0.8597480767958232,7.608412229007082,2.416289613200095,0.025039222610672388,0.18541440875340875,-3.695007127125442,Eukaryotic translation initiation factor 2 subunit 1 ,EIF2S1 
Q9Y295,Developmentally-regulated GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=DRG1 PE=1 SV=1,-0.4327270928289624,-0.8067305615823339,-0.05872362407559084,6.289557985872525,-2.408663912726845,0.02544817842119243,0.18689809725728213,-3.709405297288903,Developmentally-regulated GTP-binding protein 1 ,DRG1 
P49588,"Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS PE=1 SV=2",0.6638980095882957,0.08499186750597532,1.242804151670616,7.335170098031916,2.3874317124323503,0.026619724134968156,0.19391278719456476,-3.7493634743512976,"Alanine--tRNA ligase, cytoplasmic ",AARS 
Q12996,Cleavage stimulation factor subunit 3 OS=Homo sapiens OX=9606 GN=CSTF3 PE=1 SV=1,-0.528214823766023,-0.9901197061538037,-0.06630994137824231,6.7955925288202526,-2.380651264206585,0.027004262402660836,0.1951275734901944,-3.7620831798148116,Cleavage stimulation factor subunit 3 ,CSTF3 
P29558,"RNA-binding motif, single-stranded-interacting protein 1 OS=Homo sapiens OX=9606 GN=RBMS1 PE=1 SV=3",-0.6167412817885711,-1.1570370790993794,-0.07644548447776289,7.9697965956800525,-2.3763432850982156,0.027251246579813246,0.19533693548410136,-3.7701543332887457,"RNA-binding motif, single-stranded-interacting protein 1 ",RBMS1 
Q14247,Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2,0.4993159085302215,0.06093506181128211,0.9376967552491609,7.600605203096224,2.3711639368079407,0.02755095661096494,0.19564265114608745,-3.7798473377204207,Src substrate cortactin ,CTTN 
O94925,"Glutaminase kidney isoform, mitochondrial OS=Homo sapiens OX=9606 GN=GLS PE=1 SV=1",0.5073540227978053,0.061336755626967165,0.9533712899686434,7.7125616331005755,2.3680844442396913,0.027730598990572664,0.19564265114608745,-3.785604971181296,"Glutaminase kidney isoform, mitochondrial ",GLS 
Q9H000,Probable E3 ubiquitin-protein ligase makorin-2 OS=Homo sapiens OX=9606 GN=MKRN2 PE=1 SV=2,0.5851797148409777,0.06834579520247652,1.102013634479479,6.281321274170904,2.357089121727571,0.02838089145949787,0.19693955749405107,-3.806128660759846,Probable E3 ubiquitin-protein ligase makorin-2 ,MKRN2 
Q15003,Condensin complex subunit 2 OS=Homo sapiens OX=9606 GN=NCAPH PE=1 SV=3,0.3300055255170403,0.038448813263599,0.6215622377704817,7.216381940141353,2.3563289361040174,0.028426367946990775,0.19693955749405107,-3.807545644527781,Condensin complex subunit 2 ,NCAPH 
Q9Y230,RuvB-like 2 OS=Homo sapiens OX=9606 GN=RUVBL2 PE=1 SV=3,-0.45564941752549093,-0.8586315173233371,-0.05266731772764477,6.078008594816685,-2.3538718383313793,0.028573819725699372,0.19693955749405107,-3.8121239221670344,RuvB-like 2 ,RUVBL2 
P46821,Microtubule-associated protein 1B OS=Homo sapiens OX=9606 GN=MAP1B PE=1 SV=2,0.5037302167282951,0.057162832941832165,0.9502976005147581,7.541482015855601,2.348273905909623,0.02891239821329761,0.19775197556576077,-3.82254449836658,Microtubule-associated protein 1B ,MAP1B 
P54577,"Tyrosine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=YARS PE=1 SV=4",0.490553214726876,0.054149645268765645,0.9269567841849864,7.655291631304004,2.3401062744625127,0.029413051438786638,0.19965222794812748,-3.8377236070071468,"Tyrosine--tRNA ligase, cytoplasmic ",YARS 
O95793,Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens OX=9606 GN=STAU1 PE=1 SV=2,0.328191653996202,0.03566976057596477,0.6207135474164391,7.2887234848872655,2.3356453863690327,0.02968985913064698,0.19997639565958417,-3.8460013623571325,Double-stranded RNA-binding protein Staufen homolog 1 ,STAU1 
P62979,Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=2,0.6905561621275732,0.07345808021280531,1.307654244042341,8.2148326470718,2.3296064366955753,0.0300684194198973,0.19997639565958417,-3.85719320609412,Ubiquitin-40S ribosomal protein S27a ,RPS27A 
Q01518,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5,0.5345987645378016,0.05521500869182516,1.0139825203837782,7.2807521860344515,2.321573224204147,0.030578893493361032,0.19997639565958417,-3.8720555260610148,Adenylyl cyclase-associated protein 1 ,CAP1 
Q14566,DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1,0.3427423050848994,0.03496054263963383,0.6505240675301649,6.832031244337422,2.318262339538988,0.030791600268167466,0.19997639565958417,-3.8781725353284746,DNA replication licensing factor MCM6 ,MCM6 
Q9Y224,"RNA transcription, translation and transport factor protein OS=Homo sapiens OX=9606 GN=RTRAF PE=1 SV=1",0.607647985973905,0.06157105747039715,1.1537249144774129,6.353524594779464,2.316519624541373,0.03090410730641578,0.19997639565958417,-3.8813902835114216,"RNA transcription, translation and transport factor protein ",RTRAF 
P51397,Death-associated protein 1 OS=Homo sapiens OX=9606 GN=DAP PE=1 SV=3,0.32028566421456606,0.03221322520126951,0.6083581032278627,7.177487633145124,2.3145871611334363,0.031029306925538427,0.19997639565958417,-3.8849567702724364,Death-associated protein 1 ,DAP 
P49915,GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=GMPS PE=1 SV=1,0.38686058362213943,0.03866185468143429,0.7350593125628446,7.28378335569589,2.312943639835909,0.03113615412903874,0.19997639565958417,-3.8879886592886095,GMP synthase [glutamine-hydrolyzing] ,GMPS 
P27694,Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens OX=9606 GN=RPA1 PE=1 SV=2,0.5769051863920198,0.057102333423986074,1.0967080393600535,7.385973039916254,2.310487022761437,0.03129649347323513,0.19997639565958417,-3.892518214823964,Replication protein A 70 kDa DNA-binding subunit ,RPA1 
Q9BTD8,RNA-binding protein 42 OS=Homo sapiens OX=9606 GN=RBM42 PE=1 SV=1,0.7238340580731103,0.07090000777716576,1.3767681083690548,6.06862413437586,2.307849294406757,0.03146949976339438,0.19997639565958417,-3.8973786421462258,RNA-binding protein 42 ,RBM42 
O14980,Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1,0.6287648634015317,0.0584355343409374,1.199094192462126,6.831586765256033,2.295093103358959,0.032318655154429374,0.20392616210118814,-3.920838949494766,Exportin-1 ,XPO1 
P62280,40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3,-0.4462049456822139,-0.8520546719291862,-0.040355219435241674,8.20491110768627,-2.2887948699472163,0.03274564091025279,0.2051754843048007,-3.932394602474225,40S ribosomal protein S11 ,RPS11 
O75533,Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3,0.37831236859697687,0.03302501130102187,0.7235997258929319,7.064760574549399,2.2809071813678745,0.033287692943339275,0.20659312298174362,-3.9468405824388664,Splicing factor 3B subunit 1 ,SF3B1 
P61221,ATP-binding cassette sub-family E member 1 OS=Homo sapiens OX=9606 GN=ABCE1 PE=1 SV=1,0.7941466871418146,0.06865918525480852,1.5196341890288205,7.099556548261883,2.2788122347256494,0.03343303887539378,0.20659312298174362,-3.950672529318264,ATP-binding cassette sub-family E member 1 ,ABCE1 
Q9NVV4,"Poly(A) RNA polymerase, mitochondrial OS=Homo sapiens OX=9606 GN=MTPAP PE=1 SV=1",0.41557539201301424,0.034546935514929544,0.7966038485110989,6.794897737350721,2.270545246945264,0.03401230013373378,0.20676025557000885,-3.9657739908289034,"Poly(A) RNA polymerase, mitochondrial ",MTPAP 
Q9Y383,Putative RNA-binding protein Luc7-like 2 OS=Homo sapiens OX=9606 GN=LUC7L2 PE=1 SV=2,0.4104605260794399,0.03403183416212047,0.7868892179967593,7.418714590495578,2.2700029834934172,0.034050616059517105,0.20676025557000885,-3.966763435447928,Putative RNA-binding protein Luc7-like 2 ,LUC7L2 
Q13404,Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2,-0.3863788029163025,-0.7409469162497853,-0.031810689582819685,6.737210964633765,-2.268565720039709,0.03415236364326039,0.20676025557000885,-3.96938528022147,Ubiquitin-conjugating enzyme E2 variant 1 ,UBE2V1 
Q03701,CCAAT/enhancer-binding protein zeta OS=Homo sapiens OX=9606 GN=CEBPZ PE=1 SV=3,-0.3910610304113854,-0.7514424876849368,-0.030679573137833926,7.2396585763307595,-2.259018836640527,0.03483531998615155,0.20874500696115586,-3.9867759602240116,CCAAT/enhancer-binding protein zeta ,CEBPZ 
Q06787,Synaptic functional regulator FMR1 OS=Homo sapiens OX=9606 GN=FMR1 PE=1 SV=1,0.6723948430558453,0.05222072569224401,1.2925689604194466,7.420698548779946,2.257087968896132,0.034974961451434375,0.20874500696115586,-3.990288015247724,Synaptic functional regulator FMR1 ,FMR1 
P20073,Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3,0.7558812118106949,0.057376277644590856,1.454386145976799,7.162863564409508,2.252795767280847,0.03528721491907534,0.20874500696115586,-3.99808877470286,Annexin A7 ,ANXA7 
Q93009,Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=1 SV=2,0.5209481332395136,0.03751955999581952,1.0043767064832076,6.902266590266303,2.2433648931911896,0.035982288207956244,0.20874500696115586,-4.015197933985277,Ubiquitin carboxyl-terminal hydrolase 7 ,USP7 
Q8WXF1,Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1,-0.32277577728829776,-0.6229046551972544,-0.022646899379341223,7.063745976669592,-2.238880430012972,0.03631717753980926,0.20874500696115586,-4.0233185968038985,Paraspeckle component 1 ,PSPC1 
Q9NTJ3,Structural maintenance of chromosomes protein 4 OS=Homo sapiens OX=9606 GN=SMC4 PE=1 SV=2,-0.5212626219082934,-1.0059684118144931,-0.03655683200209375,6.811244028747798,-2.2388042660043466,0.03632288983398011,0.20874500696115586,-4.02345643477602,Structural maintenance of chromosomes protein 4 ,SMC4 
P08243,Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=ASNS PE=1 SV=4,0.4486266639597339,0.03137491401516446,0.8658784139043033,7.968465882972319,2.2383328292041935,0.03635826584356075,0.20874500696115586,-4.024309556624857,Asparagine synthetase [glutamine-hydrolyzing] ,ASNS 
Q92973,Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2,0.4965998888456303,0.034204640932724906,0.9589951367585356,6.699245686422047,2.2357899774158185,0.036549622097810215,0.20874500696115586,-4.028909315767256,Transportin-1 ,TNPO1 
P30084,"Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4",0.5035992494627823,0.03441453882247231,0.9727839601030923,7.2395371717097845,2.234492863759156,0.03664758758280512,0.20874500696115586,-4.031254466066208,"Enoyl-CoA hydratase, mitochondrial ",ECHS1 
P23526,Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4,0.5700889232143007,0.03829262287237323,1.1018852235562282,7.451633463734206,2.2316960267295403,0.03685963815674663,0.20874500696115586,-4.036308327079274,Adenosylhomocysteinase ,AHCY 
Q7Z478,ATP-dependent RNA helicase DHX29 OS=Homo sapiens OX=9606 GN=DHX29 PE=1 SV=2,0.6889184822423452,0.04558089284290168,1.3322560716417886,5.917674993828852,2.22929046149427,0.037042919762080115,0.20874500696115586,-4.040652149771024,ATP-dependent RNA helicase DHX29 ,DHX29 
Q8TDN6,Ribosome biogenesis protein BRX1 homolog OS=Homo sapiens OX=9606 GN=BRIX1 PE=1 SV=2,0.5104945580021881,0.03270108092875795,0.9882880350756182,7.146360805982409,2.224275865072576,0.03742766525762089,0.20959492544267697,-4.049698221104967,Ribosome biogenesis protein BRX1 homolog ,BRIX1 
Q13601,KRR1 small subunit processome component homolog OS=Homo sapiens OX=9606 GN=KRR1 PE=1 SV=4,0.439062545033125,0.021670455678062306,0.8564546343881876,6.553553543786394,2.1898780259963138,0.04016670477809573,0.22211578626902972,-4.111419847460432,KRR1 small subunit processome component homolog ,KRR1 
P60174,Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3,0.35940337764872804,0.017010825723132228,0.7017959295743239,8.39612523673154,2.1852221524409696,0.04055115429156509,0.22211578626902972,-4.119729359727042,Triosephosphate isomerase ,TPI1 
P11387,DNA topoisomerase 1 OS=Homo sapiens OX=9606 GN=TOP1 PE=1 SV=2,0.4915474977494446,0.023022524005864187,0.9600724714930251,7.6068924782131715,2.184089815586329,0.040645159512754866,0.22211578626902972,-4.1217486568591095,DNA topoisomerase 1 ,TOP1 
Q13268,"Dehydrogenase/reductase SDR family member 2, mitochondrial OS=Homo sapiens OX=9606 GN=DHRS2 PE=1 SV=4",0.4066900902987909,0.01902679833662163,0.7943533822609601,7.869384169575612,2.1839699573193125,0.0406551215938849,0.22211578626902972,-4.121962362889059,"Dehydrogenase/reductase SDR family member 2, mitochondrial ",DHRS2 
Q9NY61,Protein AATF OS=Homo sapiens OX=9606 GN=AATF PE=1 SV=1,0.5757522057595158,0.024646407105695434,1.1268580044133363,6.048811853133309,2.1748954210984204,0.041415836791043964,0.22399947183454405,-4.138121380384021,Protein AATF ,AATF 
Q14258,E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=2,0.3978070709535995,0.016389946610724515,0.7792241952964745,7.26458213673142,2.1712511424285212,0.04172495980162812,0.22399947183454405,-4.144599164256569,E3 ubiquitin/ISG15 ligase TRIM25 ,TRIM25 
P19367,Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3,0.3619564189348643,0.014866039738294423,0.7090467981314341,7.178999589135047,2.170958172428608,0.041749901558447385,0.22399947183454405,-4.145119635753758,Hexokinase-1 ,HK1 
Q9UQB8,Brain-specific angiogenesis inhibitor 1-associated protein 2 OS=Homo sapiens OX=9606 GN=BAIAP2 PE=1 SV=1,0.3144348398894813,0.010649194962762454,0.6182204848162001,6.568433752737617,2.1547711976154207,0.043149189045712286,0.229111973613042,-4.173809237740333,Brain-specific angiogenesis inhibitor 1-associated protein 2 ,BAIAP2 
Q7Z6Z7,E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3,-0.5423945729208666,-1.066599596865536,-0.01818954897619718,6.49359776256785,-2.154030783953921,0.0432142003801385,0.229111973613042,-4.175118372410363,E3 ubiquitin-protein ligase HUWE1 ,HUWE1 
O75475,PC4 and SFRS1-interacting protein OS=Homo sapiens OX=9606 GN=PSIP1 PE=1 SV=1,0.5755145587359742,0.017680374128781762,1.1333487433431668,7.452307110324451,2.1477757709180185,0.04376697075377404,0.23067768114930318,-4.186166831360643,PC4 and SFRS1-interacting protein ,PSIP1 
P04083,Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2,0.5861370777637303,0.014583155563616335,1.1576909999638443,6.921548404578481,2.1349108014086537,0.044924067620050294,0.23539160577523427,-4.20882798657501,Annexin A1 ,ANXA1 
Q9Y3A2,Probable U3 small nucleolar RNA-associated protein 11 OS=Homo sapiens OX=9606 GN=UTP11 PE=1 SV=2,-0.3336087218645347,-0.6595291647146427,-0.007688279014426702,7.167998353810673,-2.130902326969792,0.04529021417016118,0.23593041800270012,-4.215871431912637,Probable U3 small nucleolar RNA-associated protein 11 ,UTP11 
Q9BXP5,Serrate RNA effector molecule homolog OS=Homo sapiens OX=9606 GN=SRRT PE=1 SV=1,0.38801158571917144,0.006966303356257364,0.7690568680820855,7.347392666655079,2.1198535243215946,0.046313462444073826,0.23986625635774653,-4.235242827413636,Serrate RNA effector molecule homolog ,SRRT 
P07237,Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3,0.5563130816327204,0.008245182666404838,1.1043809805990361,7.736704752177029,2.11311267921796,0.046947959187609314,0.24055910922296084,-4.247030209965541,Protein disulfide-isomerase ,P4HB 
O76094,Signal recognition particle subunit SRP72 OS=Homo sapiens OX=9606 GN=SRP72 PE=1 SV=3,0.5524175209852803,0.0080889050939007,1.0967461368766598,7.1212182552171575,2.112730137797322,0.046984201020109535,0.24055910922296084,-4.247698432825785,Signal recognition particle subunit SRP72 ,SRP72 
P12268,Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2,0.43663938382559414,0.004790106142398776,0.8684886615087895,7.466742409194653,2.1048854062154687,0.047732999162507256,0.24223935008560657,-4.261384768003433,Inosine-5'-monophosphate dehydrogenase 2 ,IMPDH2 
P34932,Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4,0.3781435279754093,0.003926555102069129,0.7523605008487495,7.3327750845720905,2.103637671635347,0.047853085898607546,0.24223935008560657,-4.263558667350127,Heat shock 70 kDa protein 4 ,HSPA4 
Q9BXJ9,"N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1",0.7576228080421037,0.003684377970549768,1.5115612381136576,6.8560657672553855,2.0919673819001656,0.048989539555320406,0.2465990305706016,-4.283851977073139,"N-alpha-acetyltransferase 15, NatA auxiliary subunit ",NAA15 
