UniprotID	Estimate	Std. Error	t value	p_value	adj_R_squared	fit	BH	Entry.name	Protein.names	Gene.names
Q03701	-0.394421223132092	0.211703179295699	-1.86308596991441	0.0809121791485104	0.800246543832901	Without_replicate	0.499480314451436	CEBPZ_HUMAN	CCAAT/enhancer-binding protein zeta (CCAAT-box-binding transcription factor) (CBF) (CCAAT-binding factor)	CEBPZ CBF2
Q15029	0.46846323197657	0.220538188070599	2.12418192094063	0.0495918500660708	0.778077110310535	Without_replicate	0.499480314451436	U5S1_HUMAN	116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain-containing protein 2) (SNU114 homolog) (hSNU114) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)	EFTUD2 KIAA0031 SNRP116
Q15582	-0.453197455237218	0.216364815631716	-2.09459867083299	0.0580993442355938	0.735199315909295	With_replicate	0.499480314451436	BGH3_HUMAN	Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)	TGFBI BIGH3
Q15758	0.327625850777156	0.178675730951198	1.83363375111442	0.0853778647455879	0.642594399928051	Without_replicate	0.499480314451436	AAAT_HUMAN	Neutral amino acid transporter B(0) (ATB(0)) (Baboon M7 virus receptor) (RD114/simian type D retrovirus receptor) (Sodium-dependent neutral amino acid transporter type 2) (Solute carrier family 1 member 5)	SLC1A5 ASCT2 M7V1 RDR RDRC
Q5QJE6	0.48059300531275	0.246480360203867	1.94982271575409	0.0689448667588074	0.55732892632028	Without_replicate	0.499480314451436	TDIF2_HUMAN	Deoxynucleotidyltransferase terminal-interacting protein 2 (Estrogen receptor-binding protein) (LPTS-interacting protein 2) (LPTS-RP2) (Terminal deoxynucleotidyltransferase-interacting factor 2) (TdIF2) (TdT-interacting factor 2)	DNTTIP2 ERBP TDIF2
Q7L1Q6	0.438586067155448	0.215270475369507	2.03737213104874	0.0642879647076597	0.914614005038712	With_replicate	0.499480314451436	BZW1_HUMAN	Basic leucine zipper and W2 domain-containing protein 1 (Protein Orf)	BZW1 BZAP45 KIAA0005
Q86SE5	-0.408831398670349	0.203582034169668	-2.00818996793019	0.0676750856124908	0.984036915602353	With_replicate	0.499480314451436	RALYL_HUMAN	RNA-binding Raly-like protein (hRALYL) (Heterogeneous nuclear ribonucleoprotein C-like 3) (hnRNP core protein C-like 3)	RALYL HNRPCL3
Q8IVF2	0.449155345054989	0.233341326739233	1.92488553712963	0.0722115444246238	0.718230620700131	Without_replicate	0.499480314451436	AHNK2_HUMAN	Protein AHNAK2	AHNAK2 C14orf78 KIAA2019
Q8NI27	-0.593135605117082	0.297930189392849	-1.99085432169809	0.0638584312092496	0.17378159511183	Without_replicate	0.499480314451436	THOC2_HUMAN	THO complex subunit 2 (Tho2) (hTREX120)	THOC2 CXorf3
Q8TDN6	-0.405903450412229	0.186097102877432	-2.18113793356346	0.0497922501488058	0.819296102429108	With_replicate	0.499480314451436	BRX1_HUMAN	Ribosome biogenesis protein BRX1 homolog (Brix domain-containing protein 2)	BRIX1 BRIX BXDC2
Q8WXF1	0.383298060953708	0.19950217417402	1.92127260036458	0.0787664108194494	0.483065361801923	With_replicate	0.499480314451436	PSPC1_HUMAN	Paraspeckle component 1 (Paraspeckle protein 1)	PSPC1 PSP1
Q96KR1	0.837219437168875	0.418062155964438	2.00261952732237	0.0683401670233706	0.453210941393496	With_replicate	0.499480314451436	ZFR_HUMAN	Zinc finger RNA-binding protein (hZFR) (M-phase phosphoprotein homolog)	ZFR
Q9BQG0	-0.461332893594285	0.216301156707028	-2.13282675237444	0.0487761376570406	0.332815195626197	Without_replicate	0.499480314451436	MBB1A_HUMAN	Myb-binding protein 1A	MYBBP1A P160
Q9BTT0	-0.393586327018863	0.216514662270389	-1.81782759140507	0.0878633683230609	0.792428022578278	Without_replicate	0.499480314451436	AN32E_HUMAN	Acidic leucine-rich nuclear phosphoprotein 32 family member E (LANP-like protein) (LANP-L)	ANP32E
Q9HB71	0.365229731492882	0.188071470740836	1.94197307041945	0.0699585242241865	0.942583126278369	Without_replicate	0.499480314451436	CYBP_HUMAN	Calcyclin-binding protein (CacyBP) (hCacyBP) (S100A6-binding protein) (Siah-interacting protein)	CACYBP S100A6BP SIP PNAS-107
Q9NW13	-0.314374559851468	0.168254594865592	-1.8684456142348	0.0801222204496618	0.86096200004139	Without_replicate	0.499480314451436	RBM28_HUMAN	RNA-binding protein 28 (RNA-binding motif protein 28)	RBM28
Q9NX58	-0.64722022473862	0.325112247192886	-1.99075928491439	0.06386980992346	0.89454383846927	Without_replicate	0.499480314451436	LYAR_HUMAN	Cell growth-regulating nucleolar protein	LYAR PNAS-5
Q9Y2W2	0.953670531380794	0.529675939288196	1.80047923766819	0.0906647435472903	0.791495599294342	Without_replicate	0.499480314451436	WBP11_HUMAN	WW domain-binding protein 11 (WBP-11) (Npw38-binding protein) (NpwBP) (SH3 domain-binding protein SNP70) (Splicing factor that interacts with PQBP-1 and PP1)	WBP11 NPWBP SIPP1 SNP70
Q9Y2X3	-0.318664191824567	0.174118117425732	-1.83016102250525	0.0859185518513864	0.891737446741819	Without_replicate	0.499480314451436	NOP58_HUMAN	Nucleolar protein 58 (Nucleolar protein 5)	NOP58 NOL5 NOP5 HSPC120
P25398	0.303038753676619	0.170394985278414	1.77844877994193	0.0943353599799385	0.956094232202144	Without_replicate	0.515020073403989	RS12_HUMAN	40S ribosomal protein S12 (Small ribosomal subunit protein eS12)	RPS12
P48729	0.418560477224784	0.236310886011129	1.77122808132111	0.095566521192107	0.230670679821671	Without_replicate	0.51708314145015	KC1A_HUMAN	Casein kinase I isoform alpha (CKI-alpha) (EC 2.7.11.1) (CK1)	CSNK1A1
P31943	-0.647448389261297	0.368614567553353	-1.75643733658895	0.0981324607659017	0.483228395278855	Without_replicate	0.51748436963218	HNRH1_HUMAN	Heterogeneous nuclear ribonucleoprotein H (hnRNP H) [Cleaved into: Heterogeneous nuclear ribonucleoprotein H, N-terminally processed]	HNRNPH1 HNRPH HNRPH1
P34932	-0.206818741038228	0.116006796284912	-1.78281572857406	0.0999103485923516	0.848243796344418	With_replicate	0.51748436963218	HSP74_HUMAN	Heat shock 70 kDa protein 4 (HSP70RY) (Heat shock 70-related protein APG-2)	HSPA4 APG2
Q01105	-0.620627633087927	0.351888661286111	-1.76370455023929	0.0968642829552191	0.681680571374622	Without_replicate	0.51748436963218	SET_HUMAN	Protein SET (HLA-DR-associated protein II) (Inhibitor of granzyme A-activated DNase) (IGAAD) (PHAPII) (Phosphatase 2A inhibitor I2PP2A) (I-2PP2A) (Template-activating factor I) (TAF-I)	SET
Q9BS26	0.375347107181506	0.213915624904524	1.75465026151799	0.0984465340875063	0.776399128802454	Without_replicate	0.51748436963218	ERP44_HUMAN	Endoplasmic reticulum resident protein 44 (ER protein 44) (ERp44) (Thioredoxin domain-containing protein 4)	ERP44 KIAA0573 TXNDC4 UNQ532/PRO1075
Q9P2E9	-0.280738069904229	0.160433927500146	-1.74986721498777	0.099291469352691	0.41507515894716	Without_replicate	0.51748436963218	RRBP1_HUMAN	Ribosome-binding protein 1 (180 kDa ribosome receptor homolog) (RRp) (ES/130-related protein) (Ribosome receptor protein)	RRBP1 KIAA1398
O43684	0.763125890185582	0.438527749705271	1.74019977230282	0.101018608527123	0.613312953169455	Without_replicate	0.518790481079971	BUB3_HUMAN	Mitotic checkpoint protein BUB3	BUB3
P07900	-0.259381267335837	0.149853050874754	-1.73090414790838	0.102703982135488	0.874348058552376	Without_replicate	0.518972688741962	HS90A_HUMAN	Heat shock protein HSP 90-alpha (Heat shock 86 kDa) (HSP 86) (HSP86) (Lipopolysaccharide-associated protein 2) (LAP-2) (LPS-associated protein 2) (Renal carcinoma antigen NY-REN-38)	HSP90AA1 HSP90A HSPC1 HSPCA
P16403	-0.375918593766574	0.217811471242604	-1.72588978726408	0.103623259633296	0.204683003914303	Without_replicate	0.518972688741962	H12_HUMAN	Histone H1.2 (Histone H1c) (Histone H1d) (Histone H1s-1)	HIST1H1C H1F2
Q96T88	-0.292711734534706	0.169485660572525	-1.7270589945245	0.103408272035499	0.852518412525145	Without_replicate	0.518972688741962	UHRF1_HUMAN	E3 ubiquitin-protein ligase UHRF1 (EC 2.3.2.27) (Inverted CCAAT box-binding protein of 90 kDa) (Nuclear protein 95) (Nuclear zinc finger protein Np95) (HuNp95) (hNp95) (RING finger protein 106) (RING-type E3 ubiquitin transferase UHRF1) (Transcription factor ICBP90) (Ubiquitin-like PHD and RING finger domain-containing protein 1) (hUHRF1) (Ubiquitin-like-containing PHD and RING finger domains protein 1)	UHRF1 ICBP90 NP95 RNF106
Q9UMD9	0.349349175157662	0.203783020479115	1.71431934974909	0.105771823008543	0.196335381675124	Without_replicate	0.525391186419484	COHA1_HUMAN	Collagen alpha-1(XVII) chain (180 kDa bullous pemphigoid antigen 2) (Bullous pemphigoid antigen 2) [Cleaved into: 120 kDa linear IgA disease antigen (120 kDa linear IgA dermatosis antigen) (Linear IgA disease antigen 1) (LAD-1); 97 kDa linear IgA disease antigen (97 kDa linear IgA bullous dermatosis antigen) (97 kDa LAD antigen) (97-LAD) (Linear IgA bullous disease antigen of 97 kDa) (LABD97)]	COL17A1 BP180 BPAG2
O75475	-0.405750335841804	0.237371618010093	-1.70934646375689	0.113095842792026	0.269150854451339	With_replicate	0.534483296209268	PSIP1_HUMAN	PC4 and SFRS1-interacting protein (CLL-associated antigen KW-7) (Dense fine speckles 70 kDa protein) (DFS 70) (Lens epithelium-derived growth factor) (Transcriptional coactivator p75/p52)	PSIP1 DFS70 LEDGF PSIP2
P04843	0.288986372351512	0.171302150495846	1.68699792451537	0.110999342845648	0.542776760713263	Without_replicate	0.534483296209268	RPN1_HUMAN	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDa subunit) (Ribophorin I) (RPN-I) (Ribophorin-1)	RPN1
P35580	-0.709210483251921	0.422679153905721	-1.67789321214102	0.112790350051859	0.394701574350041	Without_replicate	0.534483296209268	MYH10_HUMAN	Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)	MYH10
P53999	0.559200654209494	0.332187818836705	1.68338699524796	0.111706693831406	0.284517613640074	Without_replicate	0.534483296209268	TCP4_HUMAN	Activated RNA polymerase II transcriptional coactivator p15 (Positive cofactor 4) (PC4) (SUB1 homolog) (p14)	SUB1 PC4 RPO2TC1
P62879	0.77374033753752	0.462504727476165	1.67293498114005	0.113776147212864	0.0655596577256806	Without_replicate	0.534483296209268	GBB2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 (G protein subunit beta-2) (Transducin beta chain 2)	GNB2
Q13641	-0.441239968599802	0.262023312688526	-1.68397217817148	0.111591797536959	0.330434127846231	Without_replicate	0.534483296209268	TPBG_HUMAN	Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)	TPBG 5T4
Q9UQ35	0.295250077463622	0.172401725553447	1.71257031515087	0.11248621744635	0.606506883945574	With_replicate	0.534483296209268	SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2 (300 kDa nuclear matrix antigen) (Serine/arginine-rich splicing factor-related nuclear matrix protein of 300 kDa) (SR-related nuclear matrix protein of 300 kDa) (Ser/Arg-related nuclear matrix protein of 300 kDa) (Splicing coactivator subunit SRm300) (Tax-responsive enhancer element-binding protein 803) (TaxREB803)	SRRM2 KIAA0324 SRL300 SRM300 HSPC075
O00566	-0.495777513675463	0.313709960719032	-1.58036905343753	0.133586472926251	0.877025073296387	Without_replicate	0.544231330586119	MPP10_HUMAN	U3 small nucleolar ribonucleoprotein protein MPP10 (M phase phosphoprotein 10)	MPHOSPH10 MPP10
O43776	0.146991324275903	0.0951017557499854	1.54562156204909	0.141744277302385	0.963509628291113	Without_replicate	0.544231330586119	SYNC_HUMAN	Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)	NARS
O43852	0.29977940617197	0.194725856112685	1.53949461132933	0.143225397485264	0.757318931395941	Without_replicate	0.544231330586119	CALU_HUMAN	Calumenin (Crocalbin) (IEF SSP 9302)	CALU
O75179	-0.362597427771942	0.23461677610171	-1.545488066952	0.148181797931864	0.60680941702436	With_replicate	0.544231330586119	ANR17_HUMAN	Ankyrin repeat domain-containing protein 17 (Gene trap ankyrin repeat protein) (Serologically defined breast cancer antigen NY-BR-16)	ANKRD17 GTAR KIAA0697
O75643	-0.130546892112289	0.0850601224553529	-1.53476021834805	0.144378772461264	0.330783108719106	Without_replicate	0.544231330586119	U520_HUMAN	U5 small nuclear ribonucleoprotein 200 kDa helicase (EC 3.6.4.13) (Activating signal cointegrator 1 complex subunit 3-like 1) (BRR2 homolog) (U5 snRNP-specific 200 kDa protein) (U5-200KD)	SNRNP200 ASCC3L1 HELIC2 KIAA0788
O95235	-0.481309728687351	0.306771293396264	-1.56895295957706	0.136221718363902	0.791751519605238	Without_replicate	0.544231330586119	KI20A_HUMAN	Kinesin-like protein KIF20A (GG10_2) (Mitotic kinesin-like protein 2) (MKlp2) (Rab6-interacting kinesin-like protein) (Rabkinesin-6)	KIF20A MKLP2 RAB6KIFL
P05787	0.328323616011171	0.203584038778999	1.61271786324852	0.126352944199768	0.866163627309902	Without_replicate	0.544231330586119	K2C8_HUMAN	Keratin, type II cytoskeletal 8 (Cytokeratin-8) (CK-8) (Keratin-8) (K8) (Type-II keratin Kb8)	KRT8 CYK8
P13639	-0.278897230952821	0.177778640960112	-1.56878930700902	0.136259812715298	0.616356996026965	Without_replicate	0.544231330586119	EF2_HUMAN	Elongation factor 2 (EF-2)	EEF2 EF2
P15880	-0.321336200980882	0.203567810838537	-1.57852167126637	0.134009963522548	0.162730767809083	Without_replicate	0.544231330586119	RS2_HUMAN	40S ribosomal protein S2 (40S ribosomal protein S4) (Protein LLRep3) (Small ribosomal subunit protein uS5)	RPS2 RPS4
P18827	0.267372959811125	0.168851896477401	1.58347620245361	0.139298136992632	0.820315696005288	With_replicate	0.544231330586119	SDC1_HUMAN	Syndecan-1 (SYND1) (CD antigen CD138)	SDC1 SDC
P21127	-0.867338547602859	0.566662259011203	-1.53060934235557	0.145396399306233	0.195622342519368	Without_replicate	0.544231330586119	CD11B_HUMAN	Cyclin-dependent kinase 11B (EC 2.7.11.22) (Cell division cycle 2-like protein kinase 1) (CLK-1) (Cell division protein kinase 11B) (Galactosyltransferase-associated protein kinase p58/GTA) (PITSLRE serine/threonine-protein kinase CDC2L1) (p58 CLK-1)	CDK11B CDC2L1 CDK11 PITSLREA PK58
P32119	-0.263514943143707	0.170255431949098	-1.54776232468454	0.14763651316395	0.98069478968576	With_replicate	0.544231330586119	PRDX2_HUMAN	Peroxiredoxin-2 (EC 1.11.1.15) (Natural killer cell-enhancing factor B) (NKEF-B) (PRP) (Thiol-specific antioxidant protein) (TSA) (Thioredoxin peroxidase 1) (Thioredoxin-dependent peroxide reductase 1)	PRDX2 NKEFB TDPX1
P36871	-0.678721031614624	0.426117246888923	-1.59280347502937	0.130765449073645	0.69727941117143	Without_replicate	0.544231330586119	PGM1_HUMAN	Phosphoglucomutase-1 (PGM 1) (EC 5.4.2.2) (Glucose phosphomutase 1)	PGM1
P42696	0.416962636628531	0.26211260918205	1.59077671970726	0.131221782972055	0.784426907524471	Without_replicate	0.544231330586119	RBM34_HUMAN	RNA-binding protein 34 (RNA-binding motif protein 34)	RBM34 KIAA0117
P50395	-0.272005680625919	0.17457062091433	-1.55814122216707	0.145169941558359	0.960540680413145	With_replicate	0.544231330586119	GDIB_HUMAN	Rab GDP dissociation inhibitor beta (Rab GDI beta) (Guanosine diphosphate dissociation inhibitor 2) (GDI-2)	GDI2 RABGDIB
P51532	0.605860084974148	0.390394748183357	1.5519165864639	0.146644936430584	0.69717477171624	With_replicate	0.544231330586119	SMCA4_HUMAN	Transcription activator BRG1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA4) (BRG1-associated factor 190A) (BAF190A) (Mitotic growth and transcription activator) (Protein BRG-1) (Protein brahma homolog 1) (SNF2-beta) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4)	SMARCA4 BAF190A BRG1 SNF2B SNF2L4
P54709	-0.595149298167293	0.363308188101116	-1.63813896206944	0.120905396038572	0.581481550344666	Without_replicate	0.544231330586119	AT1B3_HUMAN	Sodium/potassium-transporting ATPase subunit beta-3 (Sodium/potassium-dependent ATPase subunit beta-3) (ATPB-3) (CD antigen CD298)	ATP1B3
P62266	-0.323023834667119	0.200519697362802	-1.61093318469691	0.133168457646225	0.69451204367959	With_replicate	0.544231330586119	RS23_HUMAN	40S ribosomal protein S23 (Small ribosomal subunit protein uS12)	RPS23
P62633	-0.247800054675939	0.15529410186043	-1.59568233247293	0.130119578501901	0.130994149505447	Without_replicate	0.544231330586119	CNBP_HUMAN	Cellular nucleic acid-binding protein (CNBP) (Zinc finger protein 9)	CNBP RNF163 ZNF9
P62753	-0.286970849853173	0.184118813678939	-1.5586177431796	0.145057554580507	0.724568803165746	With_replicate	0.544231330586119	RS6_HUMAN	40S ribosomal protein S6 (Phosphoprotein NP33) (Small ribosomal subunit protein eS6)	RPS6 OK/SW-cl.2
P62937	-0.520124490164587	0.340017653162222	-1.52969848867358	0.145620507034996	0.810505006713955	Without_replicate	0.544231330586119	PPIA_HUMAN	Peptidyl-prolyl cis-trans isomerase A (PPIase A) (EC 5.2.1.8) (Cyclophilin A) (Cyclosporin A-binding protein) (Rotamase A) [Cleaved into: Peptidyl-prolyl cis-trans isomerase A, N-terminally processed]	PPIA CYPA
Q01650	-0.388948552244708	0.249583733794908	-1.55838902772535	0.138699282278214	0.401568861998663	Without_replicate	0.544231330586119	LAT1_HUMAN	Large neutral amino acids transporter small subunit 1 (4F2 light chain) (4F2 LC) (4F2LC) (CD98 light chain) (Integral membrane protein E16) (L-type amino acid transporter 1) (hLAT1) (Solute carrier family 7 member 5) (y+ system cationic amino acid transporter)	SLC7A5 CD98LC LAT1 MPE16
Q02790	0.272250317016461	0.166269288766277	1.63740591564784	0.121059620170131	0.921027725039935	Without_replicate	0.544231330586119	FKBP4_HUMAN	Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (51 kDa FK506-binding protein) (FKBP51) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (59 kDa immunophilin) (p59) (FK506-binding protein 4) (FKBP-4) (FKBP59) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]	FKBP4 FKBP52
Q07065	0.3340216908575	0.203312412664995	1.64289866260099	0.12633010562208	0.56302454030819	With_replicate	0.544231330586119	CKAP4_HUMAN	Cytoskeleton-associated protein 4 (63-kDa cytoskeleton-linking membrane protein) (Climp-63) (p63)	CKAP4
Q12906	0.219447221865018	0.139103151434388	1.57758627034792	0.134224826580707	0.881332348867861	Without_replicate	0.544231330586119	ILF3_HUMAN	Interleukin enhancer-binding factor 3 (Double-stranded RNA-binding protein 76) (DRBP76) (M-phase phosphoprotein 4) (MPP4) (Nuclear factor associated with dsRNA) (NFAR) (Nuclear factor of activated T-cells 90 kDa) (NF-AT-90) (Translational control protein 80) (TCP80)	ILF3 DRBF MPHOSPH4 NF90
Q14247	-0.308087304346476	0.198278893482406	-1.55380786595832	0.146195415281201	0.235902525131956	With_replicate	0.544231330586119	SRC8_HUMAN	Src substrate cortactin (Amplaxin) (Oncogene EMS1)	CTTN EMS1
Q14258	0.401728238341099	0.245944822038409	1.63340799375871	0.121903704453854	0.134825317242513	Without_replicate	0.544231330586119	TRI25_HUMAN	E3 ubiquitin/ISG15 ligase TRIM25 (EC 6.3.2.n3) (Estrogen-responsive finger protein) (RING finger protein 147) (RING-type E3 ubiquitin transferase) (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRIM25) (Tripartite motif-containing protein 25) (Ubiquitin/ISG15-conjugating enzyme TRIM25) (Zinc finger protein 147)	TRIM25 EFP RNF147 ZNF147
Q14444	-0.636543197749594	0.399765873989235	-1.59228998562978	0.130880936028291	0.511481015630027	Without_replicate	0.544231330586119	CAPR1_HUMAN	Caprin-1 (Cell cycle-associated protein 1) (Cytoplasmic activation- and proliferation-associated protein 1) (GPI-anchored membrane protein 1) (GPI-anchored protein p137) (GPI-p137) (p137GPI) (Membrane component chromosome 11 surface marker 1) (RNA granule protein 105)	CAPRIN1 GPIAP1 GPIP137 M11S1 RNG105
Q14554	0.787027498917818	0.478313736458514	1.64542106765541	0.125803837828557	0.81070130476294	With_replicate	0.544231330586119	PDIA5_HUMAN	Protein disulfide-isomerase A5 (EC 5.3.4.1) (Protein disulfide isomerase-related protein)	PDIA5 PDIR
Q14566	0.325636857216909	0.208845197324404	1.5592259788052	0.13850161395799	0.313539806664856	Without_replicate	0.544231330586119	MCM6_HUMAN	DNA replication licensing factor MCM6 (EC 3.6.4.12) (p105MCM)	MCM6
Q5UIP0	0.598982894660832	0.372396141808614	1.60845623091517	0.127286387123365	0.55747256982012	Without_replicate	0.544231330586119	RIF1_HUMAN	Telomere-associated protein RIF1 (Rap1-interacting factor 1 homolog)	RIF1
Q8IV08	-0.369299438191625	0.228820047446894	-1.61392955867354	0.126088609841789	0.687050056422664	Without_replicate	0.544231330586119	PLD3_HUMAN	Phospholipase D3 (PLD 3) (EC 3.1.4.4) (Choline phosphatase 3) (HindIII K4L homolog) (Hu-K4) (Phosphatidylcholine-hydrolyzing phospholipase D3)	PLD3
Q9H2H9	-0.399864145928404	0.259706675397481	-1.53967604150495	0.143181352623558	0.33110072634595	Without_replicate	0.544231330586119	S38A1_HUMAN	Sodium-coupled neutral amino acid transporter 1 (Amino acid transporter A1) (N-system amino acid transporter 2) (Solute carrier family 38 member 1) (System A amino acid transporter 1) (System N amino acid transporter 1)	SLC38A1 ATA1 NAT2 SAT1 SNAT1
Q9ULT8	0.382870514876266	0.251336771056238	1.52333665013384	0.147193872374063	0.367160815611186	Without_replicate	0.544231330586119	HECD1_HUMAN	E3 ubiquitin-protein ligase HECTD1 (EC 2.3.2.26) (E3 ligase for inhibin receptor) (EULIR) (HECT domain-containing protein 1) (HECT-type E3 ubiquitin transferase HECTD1)	HECTD1 KIAA1131
Q9Y2W1	-0.363110825880307	0.235547627223462	-1.5415601089279	0.1427246399365	0.744245340806943	Without_replicate	0.544231330586119	TR150_HUMAN	Thyroid hormone receptor-associated protein 3 (BCLAF1 and THRAP3 family member 2) (Thyroid hormone receptor-associated protein complex 150 kDa component) (Trap150)	THRAP3 BCLAF2 TRAP150
Q9Y678	-0.411475043371228	0.259902737071427	-1.58318857280116	0.132942318245698	0.228956858105955	Without_replicate	0.544231330586119	COPG1_HUMAN	Coatomer subunit gamma-1 (Gamma-1-coat protein) (Gamma-1-COP)	COPG1 COPG
P04075	0.268331517402721	0.178608711472657	1.50234283193852	0.15248720532969	0.763528387227931	Without_replicate	0.555680070614651	ALDOA_HUMAN	Fructose-bisphosphate aldolase A (EC 4.1.2.13) (Lung cancer antigen NY-LU-1) (Muscle-type aldolase)	ALDOA ALDA
P04264	-0.825906357828681	0.542449429177379	-1.52254996208801	0.153779132366234	0.240695080170097	With_replicate	0.555680070614651	K2C1_HUMAN	Keratin, type II cytoskeletal 1 (67 kDa cytokeratin) (Cytokeratin-1) (CK-1) (Hair alpha protein) (Keratin-1) (K1) (Type-II keratin Kb1)	KRT1 KRTA
Q8WWM7	0.243390334642028	0.162665659554211	1.49626132097607	0.154049920566438	0.25177353989127	Without_replicate	0.555680070614651	ATX2L_HUMAN	Ataxin-2-like protein (Ataxin-2 domain protein) (Ataxin-2-related protein)	ATXN2L A2D A2LG A2LP A2RP
B5ME19	-0.265190395457379	0.180570253724245	-1.46862725165331	0.161319540558936	0.842415432063833	Without_replicate	0.559735099588445	EIFCL_HUMAN	Eukaryotic translation initiation factor 3 subunit C-like protein	EIF3CL
O75494	0.268497744273309	0.184992837199033	1.45139535313161	0.165994781349386	0.723311544335553	Without_replicate	0.559735099588445	SRS10_HUMAN	Serine/arginine-rich splicing factor 10 (40 kDa SR-repressor protein) (SRrp40) (FUS-interacting serine-arginine-rich protein 1) (Splicing factor SRp38) (Splicing factor, arginine/serine-rich 13A) (TLS-associated protein with Ser-Arg repeats) (TASR) (TLS-associated protein with SR repeats) (TLS-associated serine-arginine protein) (TLS-associated SR protein)	SRSF10 FUSIP1 FUSIP2 SFRS13A TASR
P11387	-0.417058052479613	0.289906898949573	-1.43859305863624	0.16954004261269	0.254688345753742	Without_replicate	0.559735099588445	TOP1_HUMAN	DNA topoisomerase 1 (EC 5.99.1.2) (DNA topoisomerase I)	TOP1
P16144	-0.135567388268839	0.0908541333498673	-1.49214332106154	0.161477529832296	0.560274224819644	With_replicate	0.559735099588445	ITB4_HUMAN	Integrin beta-4 (GP150) (CD antigen CD104)	ITGB4
P18583	0.330260881654868	0.227698504931152	1.45043061110449	0.166259797233763	0.494194274016	Without_replicate	0.559735099588445	SON_HUMAN	Protein SON (Bax antagonist selected in saccharomyces 1) (BASS1) (Negative regulatory element-binding protein) (NRE-binding protein) (Protein DBP-5) (SON3)	SON C21orf50 DBP5 KIAA1019 NREBP HSPC310 HSPC312
P25445	-0.406776581884572	0.283050288153788	-1.43711770985218	0.169952571492201	0.0126558280738905	Without_replicate	0.559735099588445	TNR6_HUMAN	Tumor necrosis factor receptor superfamily member 6 (Apo-1 antigen) (Apoptosis-mediating surface antigen FAS) (FASLG receptor) (CD antigen CD95)	FAS APT1 FAS1 TNFRSF6
P35659	-0.309333959982675	0.21080161671337	-1.46741739843144	0.167977490946039	0.339807267678449	With_replicate	0.559735099588445	DEK_HUMAN	Protein DEK	DEK
P49454	0.358395742394103	0.245272964378672	1.46121176992334	0.163317945472469	0.400664887731692	Without_replicate	0.559735099588445	CENPF_HUMAN	Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)	CENPF
P84103	0.298911334581649	0.199522270194241	1.4981351920798	0.159935002350594	0.801599640160928	With_replicate	0.559735099588445	SRSF3_HUMAN	Serine/arginine-rich splicing factor 3 (Pre-mRNA-splicing factor SRP20) (Splicing factor, arginine/serine-rich 3)	SRSF3 SFRS3 SRP20
Q04695	-0.368901206874203	0.251534621626504	-1.46660211023345	0.168195539205539	0.619443433903794	With_replicate	0.559735099588445	K1C17_HUMAN	Keratin, type I cytoskeletal 17 (39.1) (Cytokeratin-17) (CK-17) (Keratin-17) (K17)	KRT17
Q13895	0.315516773326959	0.216732341604815	1.45578998958202	0.164791970182617	0.672412661945895	Without_replicate	0.559735099588445	BYST_HUMAN	Bystin	BYSL
Q15075	0.361134872174186	0.250415997092314	1.44213978486788	0.168551691734297	0.960258735761976	Without_replicate	0.559735099588445	EEA1_HUMAN	Early endosome antigen 1 (Endosome-associated protein p162) (Zinc finger FYVE domain-containing protein 2)	EEA1 ZFYVE2
Q8N684	0.430019069755547	0.298006687734591	1.44298462905144	0.1683169624818	0.835320428987622	Without_replicate	0.559735099588445	CPSF7_HUMAN	Cleavage and polyadenylation specificity factor subunit 7 (Cleavage and polyadenylation specificity factor 59 kDa subunit) (CFIm59) (CPSF 59 kDa subunit) (Pre-mRNA cleavage factor Im 59 kDa subunit)	CPSF7
