uniprot_id	gene_name	protein_desc	protein_length	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
P05198	EIF2S1 	Eukaryotic translation initiation factor 2 subunit 1 	315	0.455036046804985	0.0330901176692722	0.876981975940699	7.61032087276259	2.24907502222031	0.0358931190010071	0.248977452947147	-3.93247279526644
Q7Z478	DHX29 	ATP-dependent RNA helicase DHX29 	1369	0.682113324188993	0.049238928927366	1.31498771945062	5.91958363758436	2.24778075981703	0.0359887737162176	0.248977452947147	-3.93478906017545
Q9NY61	AATF 	Protein AATF 	560	0.568947047706155	0.0406173201756354	1.09727677523667	6.05072049688882	2.24585514981538	0.0361315218693016	0.248977452947147	-3.93823378574416
P60174	TPI1 	Triosephosphate isomerase 	286	0.352598219595372	0.0247684096444769	0.680428029546266	8.39803388048705	2.24308956509581	0.0363374466473797	0.248977452947147	-3.94317815722844
Q14566	MCM6 	DNA replication licensing factor MCM6 	821	0.335937147031547	0.0230971514837702	0.648777142579325	6.83393988809293	2.23949811121487	0.0366064706884964	0.248977452947147	-3.94959377084068
O14980	XPO1 	Exportin-1 	1071	0.62195970534817	0.0423512207140874	1.20156818998225	6.83349540901154	2.23790917473912	0.0367260739342181	0.248977452947147	-3.9524302747766
P54577	YARS 	Tyrosine--tRNA ligase, cytoplasmic 	528	0.48374805667352	0.0320149810303922	0.935481132316649	7.65720027505951	2.23332683730162	0.0370730053049359	0.249607974073644	-3.96060392675386
Q03701	CEBPZ 	CCAAT/enhancer-binding protein zeta 	1054	-0.397866188464742	-0.772345824599465	-0.0233865523300192	7.24156722008627	-2.21576536318786	0.0384305519560548	0.254928837945894	-3.99183829988403
P27694	RPA1 	Replication protein A 70 kDa DNA-binding subunit 	616	0.570100028338665	0.0334972651939826	1.10670279148335	7.38788168367176	2.2157109288873	0.0384348296264446	0.254928837945894	-3.99193489083438
P46821	MAP1B 	Microtubule-associated protein 1B 	2468	0.496925058674935	0.0280803759257418	0.965769741424129	7.54339065961111	2.21043039914454	0.0388518698520839	0.254928837945894	-4.0012982977063
Q9NTJ3	SMC4 	Structural maintenance of chromosomes protein 4 	1288	-0.528067779961654	-1.02643675364885	-0.0296988062744618	6.81315267250331	-2.20980328358383	0.0389016712242443	0.254928837945894	-4.00240942256322
Q15003	NCAPH 	Condensin complex subunit 2 	741	0.323200367463684	0.0174673181323858	0.628933416794983	7.21829058389686	2.20467409866962	0.0393111911260994	0.254928837945894	-4.01149034882073
Q01518	CAP1 	Adenylyl cyclase-associated protein 1 	475	0.527793606484441	0.0282195181426337	1.02736769482625	7.28266082978996	2.20332804510781	0.0394193116660996	0.254928837945894	-4.01387139632627
Q7Z6Z7	HUWE1 	E3 ubiquitin-protein ligase HUWE1 	4374	-0.549199730974225	-1.07070284191319	-0.0276966200352573	6.49550640632336	-2.19628327441922	0.0399896171363009	0.256926755849567	-4.02631892767699
Q14247	CTTN 	Src substrate cortactin 	550	0.49251075047686	0.02328265586647	0.961738845087249	7.60251384685173	2.18900447487136	0.0405867654743065	0.259070067930151	-4.03915512702872
P08243	ASNS 	Asparagine synthetase [glutamine-hydrolyzing] 	561	0.44182150590637	0.0193538005305972	0.864289211282143	7.97037452672783	2.18106333786067	0.0412475143483112	0.260874555642971	-4.05313041485593
Q93009	USP7 	Ubiquitin carboxyl-terminal hydrolase 7 	1102	0.514142975186153	0.0212423259581437	1.00704362441416	6.90417523402181	2.17540167240538	0.0417245650661884	0.260874555642971	-4.06307561834945
Q9UQB8	BAIAP2 	Brain-specific angiogenesis inhibitor 1-associated protein 2 	552	0.307629681836124	0.0122110902504463	0.603048273421802	6.57034239649313	2.17172762097703	0.0420368215171005	0.260874555642971	-4.06952111918626
Q8WXF1	PSPC1 	Paraspeckle component 1 	523	-0.32958093534166	-0.646464990765513	-0.0126968799178075	7.0656546204251	-2.16908532626629	0.0422627023051584	0.260874555642971	-4.07415253415984
Q9NVV4	MTPAP 	Poly(A) RNA polymerase, mitochondrial 	582	0.408770233959655	0.0152535907767709	0.802286877142539	6.79680638110623	2.16636235649765	0.0424966345000038	0.260874555642971	-4.07892180957646
P61221	ABCE1 	ATP-binding cassette sub-family E member 1 	599	0.787341529088463	0.028852545181411	1.54583051299552	7.10146519201739	2.1648550530029	0.0426266337760245	0.260874555642971	-4.08156029781003
P20073	ANXA7 	Annexin A7 	488	0.749076053757333	0.0264102313791452	1.47174187613552	7.16477220816502	2.16173940965167	0.0428964932547121	0.260874555642971	-4.08701062714332
Q92973	TNPO1 	Transportin-1 	898	0.489794730792265	0.0159139221414422	0.963675539443087	6.70115433017756	2.15555907564852	0.0434363994636979	0.260874555642971	-4.09780812430917
P49915	GMPS 	GMP synthase [glutamine-hydrolyzing] 	693	0.380055425568785	0.012242734398616	0.747868116738954	7.2856919994514	2.15493992977517	0.0434908261059984	0.260874555642971	-4.09888878738419
P51397	DAP 	Death-associated protein 1 	102	0.313480506161206	0.0100461473346458	0.616914864987765	7.17939627690063	2.15457058042965	0.043523323627108	0.260874555642971	-4.09953336374182
O75533	SF3B1 	Splicing factor 3B subunit 1 	1304	0.371507210543621	0.0113224226211951	0.731691998466047	7.06666921830491	2.15108128809258	0.0438314222197629	0.261129018436527	-4.10561945870973
Q07954	LRP1 	Prolow-density lipoprotein receptor-related protein 1 	4544	0.471150419949439	0.010756976427107	0.931543863471772	6.70752836569505	2.13425051193682	0.0453455404188889	0.268522085733541	-4.13489173502501
O95793	STAU1 	Double-stranded RNA-binding protein Staufen homolog 1 	577	0.321386495942847	0.00590548119885498	0.636867510686839	7.29063212864278	2.12456164787242	0.0462385171803068	0.270370402425361	-4.15167894829607
Q86UK7	ZNF598 	E3 ubiquitin-protein ligase ZNF598 	904	0.876563589266135	0.0156755376209714	1.7374516409113	2.99431840499427	2.12349718018822	0.0463375888807162	0.270370402425361	-4.1535204181803
Q06787	FMR1 	Synaptic functional regulator FMR1 	632	0.665589685002486	0.0114231900981201	1.31975617990685	7.42260719253546	2.12194062768088	0.0464828057069033	0.270370402425361	-4.15621214585454
P11387	TOP1 	DNA topoisomerase 1 	765	0.484742339696093	0.00682912942305663	0.96265554996913	7.60880112196868	2.11532382723885	0.047104720954518	0.272376121754654	-4.16764092987218
P30084	ECHS1 	Enoyl-CoA hydratase, mitochondrial 	290	0.496794091409416	0.00614981943054671	0.987438363388286	7.24144581546529	2.11166309927401	0.0474520190880463	0.272449010599751	-4.17395441027437
P23526	AHCY 	Adenosylhomocysteinase 	432	0.563283765160938	0.00606570213201396	1.12050182818986	7.45354210748972	2.10822514999691	0.0477802884587038	0.272449010599751	-4.17987751661662
Q86XP3	DDX42 	ATP-dependent RNA helicase DDX42 	938	-0.345971505925084	-0.688502833705574	-0.00344017814459374	6.53507287451742	-2.1064685325636	0.0479488085796102	0.272449010599751	-4.18290161594299
Q13268	DHRS2 	Dehydrogenase/reductase SDR family member 2, mitochondrial 	280	0.399884932245437	0.00312559423414616	0.796644270256727	7.87129281333112	2.10195214894379	0.0483845537607873	0.273344921533643	-4.19066960361446
Q13601	KRR1 	KRR1 small subunit processome component homolog 	381	0.432257386979768	0.000279166091099237	0.864235607868437	6.5554621875419	2.08687056883928	0.0498656691318319	0.277455515145393	-4.21653403522889
Q6PJG6	BRAT1 	BRCA1-associated ATM activator 1 	821	0.368758311476273	0.000137667779146811	0.737378955173399	6.49194963443235	2.08630167362656	0.0499223306038842	0.277455515145393	-4.2175073958211
